ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
8923.0,36.31,0.48,0.61,4.61,2.61,0.59,1.39,360.6,359.68,13.0,3.0,3.0,0.82,0.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,13.25,0.0,0.2,1.2416749
8924.0,36.36,0.48,0.58,4.61,2.61,0.6,1.41,361.21,360.05,13.0,3.0,3.0,0.82,0.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,13.25,0.0,1.5,1.1308869
8925.0,36.22,0.48,0.6,4.6,2.61,0.61,1.39,360.09,358.76,13.0,3.0,3.0,0.8,0.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,13.25,1.3,-1.1,0.9588269
8926.0,36.43,0.48,0.6,4.61,2.58,0.58,1.41,361.65,359.17,13.0,3.0,3.0,0.79,0.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,13.25,1.3,0.2,0.95081282
8927.0,36.29,0.48,0.61,4.6,2.6,0.59,1.4,361.77,359.51,13.0,3.0,3.0,0.79,0.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,13.25,1.3,1.5,0.87823063
8928.0,36.26,0.48,0.6,4.62,2.61,0.6,1.4,360.6,360.0,13.0,3.0,3.0,0.8,0.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,13.7,-1.55,-1.1,0.64658123
8929.0,36.2,0.48,0.62,4.59,2.6,0.61,1.41,360.4,359.3,13.0,3.0,3.0,0.81,0.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,13.7,-1.55,0.2,0.64183557
8930.0,36.32,0.48,0.6,4.59,2.59,0.61,1.4,361.48,359.67,13.0,3.0,3.0,0.78,0.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,13.7,-1.55,1.5,0.60014564
8931.0,36.27,0.48,0.61,4.62,2.6,0.59,1.38,360.59,359.96,13.0,3.0,3.0,0.8,0.0,Subcooled,42.5,-42.0,,22.0,4.0,13.7,-1.3,1.8,0.49492589
8932.0,36.27,0.48,0.6,4.59,2.62,0.59,1.41,361.13,359.24,13.0,3.0,3.0,0.8,0.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,13.7,0.0,1.8,0.436142
8933.0,36.41,0.48,0.59,4.58,2.58,0.6,1.41,361.34,359.42,13.0,3.0,3.0,0.82,0.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,13.7,1.3,1.8,0.39595914
8934.0,36.35,0.48,0.62,4.61,2.62,0.58,1.41,360.03,359.2,13.0,3.0,3.0,0.79,0.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,13.7,1.55,-1.1,0.38936985
8935.0,36.16,0.48,0.59,4.6,2.61,0.59,1.39,359.66,359.6,13.0,3.0,3.0,0.79,0.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,13.7,1.55,0.2,0.38757136
8936.0,36.43,0.48,0.58,4.61,2.6,0.59,1.41,361.59,359.73,13.0,3.0,3.0,0.81,0.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,13.7,1.55,1.5,0.38373604
8937.0,29.55,0.55,1.78,3.2,2.4,0.41,1.0,291.79,398.21,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,8.55,0.7,-0.7,0.23274243
8938.0,29.61,0.55,1.78,3.22,2.4,0.41,0.98,292.53,398.9,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,8.55,0.7,6.1,0.26708102
8939.0,29.9,0.55,1.79,3.2,2.4,0.41,1.01,292.29,397.93,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,8.55,0.7,12.9,0.1762715
8940.0,29.8,0.55,1.79,3.18,2.4,0.41,1.01,291.48,398.51,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,8.55,3.0,-0.7,0.17521566
8941.0,29.78,0.56,1.79,3.2,2.4,0.39,1.0,291.64,398.14,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,8.55,3.0,6.1,0.18431807
8942.0,29.81,0.55,1.8,3.21,2.41,0.39,1.01,291.26,398.5,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,8.55,3.0,12.9,0.17471875
8943.0,29.78,0.55,1.78,3.19,2.38,0.41,0.98,291.57,399.08,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,8.55,5.3,-0.7,0.1640061
8944.0,29.86,0.55,1.81,3.2,2.39,0.4,1.01,291.92,398.72,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,8.55,5.3,6.1,0.19008429
8945.0,29.81,0.55,1.82,3.21,2.38,0.41,1.02,291.12,398.52,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,8.55,5.3,12.9,0.18512522
8946.0,29.78,0.55,1.79,3.2,2.38,0.42,1.01,291.59,398.42,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,6.85,0.7,-0.7,1.7536664
8947.0,29.83,0.55,1.8,3.19,2.39,0.39,0.99,291.62,397.35,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,6.85,0.7,6.1,1.0004628
8948.0,29.57,0.55,1.8,3.22,2.39,0.41,1.01,293.13,398.1,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,6.85,0.7,12.9,0.55459213
8949.0,29.7,0.55,1.79,3.18,2.38,0.4,1.01,292.57,398.6,6.0,5.0,14.0,1.62,26.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,6.85,3.0,-0.7,1.5052987
8950.0,29.69,0.55,1.81,3.19,2.42,0.39,0.99,292.86,398.53,6.0,5.0,14.0,1.58,26.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,6.85,3.0,6.1,0.83728552
8951.0,29.71,0.55,1.81,3.21,2.42,0.42,1.0,292.72,398.53,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,6.85,3.0,12.9,0.64909971
8952.0,29.69,0.55,1.82,3.21,2.42,0.38,1.02,293.17,398.23,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,6.85,5.3,-0.7,1.116631
8953.0,29.51,0.55,1.81,3.2,2.4,0.39,0.99,293.47,398.43,6.0,5.0,14.0,1.59,26.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,6.85,5.3,6.1,0.7680825
8954.0,29.68,0.55,1.82,3.21,2.4,0.4,0.99,293.35,398.73,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,6.85,5.3,12.9,0.51386201
8955.0,29.79,0.55,1.78,3.2,2.4,0.41,0.98,292.48,398.57,6.0,5.0,14.0,1.58,26.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,7.7,0.45,-0.7,0.97180337
8956.0,29.65,0.55,1.8,3.19,2.41,0.41,1.0,292.12,398.87,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,7.7,0.45,6.1,0.74868929
8957.0,29.75,0.55,1.82,3.2,2.41,0.38,1.0,292.84,398.75,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,7.7,0.45,12.9,0.43079114
8958.0,29.85,0.55,1.78,3.2,2.42,0.38,1.0,291.86,398.2,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,7.7,0.7,13.2,0.18568829
8959.0,29.57,0.55,1.8,3.22,2.41,0.38,1.0,291.72,398.36,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,7.7,3.0,13.2,0.16397326
8960.0,29.58,0.55,1.79,3.22,2.38,0.4,1.02,292.87,398.69,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,7.7,5.3,13.2,0.19675991
8961.0,29.56,0.55,1.79,3.21,2.41,0.39,0.98,291.56,398.44,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,7.7,5.55,-0.7,0.28417149
8962.0,29.67,0.56,1.79,3.19,2.4,0.39,1.0,292.19,398.89,6.0,5.0,14.0,1.61,26.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,7.7,5.55,6.1,0.26094574
8963.0,29.57,0.55,1.82,3.21,2.38,0.42,1.0,292.98,399.29,6.0,5.0,14.0,1.6,26.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,7.7,5.55,12.9,0.18344347
8964.0,12.14,0.81,1.0,9.18,2.41,1.6,0.4,531.73,292.53,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,18.55,7.3,-1.6,0.061043859
8965.0,12.03,0.81,0.99,9.21,2.42,1.62,0.39,531.77,292.31,17.0,3.0,3.0,1.01,27.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,18.55,7.3,-0.3,0.060802657
8966.0,12.09,0.81,1.02,9.2,2.41,1.59,0.41,532.7,292.94,17.0,3.0,3.0,1.0,27.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,18.55,7.3,1.0,0.075999513
8967.0,12.0,0.81,0.99,9.19,2.42,1.61,0.4,532.3,293.07,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,18.55,8.6,-1.6,0.037736312
8968.0,12.06,0.81,0.99,9.22,2.41,1.59,0.38,532.54,293.09,17.0,3.0,3.0,1.0,27.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,18.55,8.6,-0.3,0.059911739
8969.0,2777.8527586326154,0.81,1.0,9.22,2.41,1.6,0.41,533.13,292.03,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,18.55,8.6,1.0,0.042875767
8970.0,12.12,0.81,1.0,9.2,2.39,1.6,0.39,533.84,292.28,17.0,3.0,3.0,1.0,27.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,18.55,9.9,-1.6,0.037108678
8971.0,12.26,0.81,1.02,9.19,2.41,1.6,0.39,531.85,293.08,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,18.55,9.9,-0.3,0.046975072
8972.0,12.21,0.81,1.0,9.19,2.39,1.58,0.4,532.67,293.08,17.0,3.0,3.0,1.0,27.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,18.55,9.9,1.0,0.053932354
8973.0,12.19,0.81,1.01,9.21,2.38,1.58,0.42,532.6,292.49,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,17.45,7.3,-1.6,0.1847976
8974.0,12.22,0.81,1.01,9.22,2.41,1.62,0.4,533.27,293.26,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,17.45,7.3,-0.3,0.18329564
8975.0,12.18,0.81,1.01,9.22,2.39,1.6,0.39,532.59,292.52,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,17.45,7.3,1.0,0.16591561
8976.0,12.23,0.81,1.0,9.19,2.39,1.6,0.41,532.55,293.28,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,17.45,8.6,-1.6,0.20157355
8977.0,12.15,0.81,0.99,9.2,2.38,1.62,0.39,532.47,292.36,17.0,3.0,3.0,1.01,27.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,17.45,8.6,-0.3,0.19986573
8978.0,12.16,0.81,1.0,9.19,2.39,1.58,0.39,533.29,292.54,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,17.45,8.6,1.0,0.17173235
8979.0,12.27,0.81,1.02,9.19,2.4,1.62,0.38,531.83,292.04,17.0,3.0,3.0,1.0,27.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,17.45,9.9,-1.6,0.1661413
8980.0,12.1,0.81,1.01,9.19,2.4,1.6,0.4,531.84,292.79,17.0,3.0,3.0,1.02,27.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,17.45,9.9,-0.3,0.16448188
8981.0,12.26,0.81,1.0,9.22,2.39,1.58,0.39,532.4,292.54,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,17.45,9.9,1.0,0.14297079
8982.0,12.28,0.81,1.0,9.19,2.41,1.58,0.42,533.16,292.59,17.0,3.0,3.0,1.0,27.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,18.0,7.05,-1.6,0.14908363
8983.0,12.3,0.81,1.01,9.2,2.42,1.59,0.42,532.64,292.59,17.0,3.0,3.0,1.01,27.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,18.0,7.05,-0.3,0.14812918
8984.0,12.27,0.81,1.0,9.2,2.42,1.61,0.42,532.32,292.38,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,18.0,7.05,1.0,0.13229237
8985.0,12.13,0.81,0.99,9.19,2.4,1.6,0.41,532.92,292.37,17.0,3.0,3.0,1.01,27.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,18.0,7.3,1.3,0.11041031
8986.0,12.39,0.81,1.01,9.19,2.39,1.6,0.38,532.28,292.56,17.0,3.0,3.0,1.01,27.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,18.0,8.6,1.3,0.097909346
8987.0,12.26,0.81,0.98,9.21,2.39,1.61,0.42,532.17,292.18,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,18.0,9.9,1.3,0.086977258
8988.0,11.99,0.81,1.01,9.2,2.39,1.61,0.4,531.8,292.47,17.0,3.0,3.0,1.01,27.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,18.0,10.15,-1.6,0.078533113
8989.0,12.1,0.81,0.99,9.22,2.42,1.59,0.39,532.14,293.59,17.0,3.0,3.0,0.99,27.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,18.0,10.15,-0.3,0.077912457
8990.0,12.16,0.81,0.99,9.18,2.41,1.61,0.38,531.81,292.77,17.0,3.0,3.0,0.98,27.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,18.0,10.15,1.0,0.079905793
8991.0,5.88,0.66,1.8,4.59,2.59,1.2,1.02,424.1,341.72,6.0,6.0,8.0,3.01,9.0,Superheated,42.5,-42.0,96.7,1.0,1.0,9.95,-1.8,-1.5,0.097957343
8992.0,5.85,0.67,1.81,4.59,2.61,1.21,1.01,424.43,340.52,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,2.0,1.0,9.95,-1.8,2.3,0.08477404
8993.0,5.96,0.67,1.81,4.61,2.58,1.21,0.98,424.79,340.77,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,3.0,1.0,9.95,-1.8,6.1,0.07408689
8994.0,5.9,0.67,1.82,4.6,2.61,1.2,0.99,424.08,341.85,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,4.0,1.0,9.95,1.0,-1.5,0.073549919
8995.0,5.95,0.67,1.8,4.6,2.61,1.21,1.01,424.06,341.19,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,5.0,1.0,9.95,1.0,2.3,0.071878441
8996.0,5.86,0.67,1.8,4.59,2.6,1.2,0.99,424.69,340.59,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,6.0,1.0,9.95,1.0,6.1,0.051897403
8997.0,5.95,0.67,1.82,4.59,2.62,1.22,0.98,423.09,341.34,6.0,6.0,8.0,2.98,9.0,Superheated,42.5,,96.7,7.0,1.0,9.95,3.8,-1.5,0.069785364
8998.0,5.92,0.67,1.79,4.59,2.62,1.21,0.98,424.13,341.17,6.0,6.0,8.0,2.98,9.0,Superheated,42.5,-42.0,96.7,8.0,1.0,9.95,3.8,2.3,0.064849876
8999.0,5.85,0.67,1.81,4.6,2.61,1.18,0.99,425.0,341.89,6.0,6.0,8.0,3.02,9.0,Superheated,42.5,-42.0,96.7,9.0,1.0,9.95,3.8,6.1,0.078801535
9000.0,5.79,0.67,1.81,4.6,2.59,1.22,1.01,424.72,341.68,6.0,6.0,8.0,3.0,9.0,Superheated,42.5,-42.0,96.7,10.0,2.0,6.85,-1.8,-1.5,1.3977315
9001.0,5.88,0.67,1.79,4.58,2.59,1.19,1.02,423.21,341.24,6.0,6.0,8.0,3.01,9.0,Superheated,42.5,-42.0,96.7,11.0,2.0,6.85,-1.8,2.3,0.6338461
9002.0,6.03,0.67,1.78,4.61,2.6,1.19,1.02,423.55,341.63,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,12.0,2.0,6.85,-1.8,6.1,0.62381417
9003.0,6.06,0.67,1.78,4.6,2.6,1.18,1.0,425.13,341.75,6.0,6.0,8.0,3.01,9.0,Superheated,42.5,-42.0,96.7,13.0,2.0,6.85,1.0,-1.5,1.5808109
9004.0,5.89,0.66,1.78,4.61,2.59,1.21,0.98,424.08,341.23,6.0,6.0,8.0,3.01,9.0,Superheated,42.5,-42.0,96.7,14.0,2.0,6.85,1.0,2.3,0.73559743
9005.0,5.93,0.67,1.8,4.58,2.59,1.21,1.01,424.79,341.38,6.0,6.0,8.0,3.0,9.0,Superheated,42.5,-42.0,96.7,15.0,2.0,6.85,1.0,6.1,0.6867153
9006.0,5.91,0.67,1.82,4.59,2.59,1.2,1.0,424.84,341.06,6.0,6.0,8.0,3.0,9.0,Superheated,42.5,-42.0,96.7,16.0,2.0,6.85,3.8,-1.5,0.98764062
9007.0,5.92,0.67,1.8,4.62,2.6,1.19,1.01,423.71,340.64,6.0,6.0,8.0,3.01,9.0,Superheated,42.5,-42.0,96.7,17.0,2.0,6.85,3.8,2.3,0.52648729
9008.0,5.83,0.67,1.81,4.59,2.59,1.2,1.01,424.1,341.12,6.0,6.0,8.0,3.0,9.0,Superheated,42.5,-42.0,96.7,18.0,2.0,6.85,3.8,6.1,0.51983631
9009.0,5.98,0.67,1.79,4.61,2.58,1.21,0.99,424.25,341.42,6.0,6.0,8.0,3.01,9.0,Superheated,42.5,-42.0,96.7,19.0,3.0,8.4,-2.05,-1.5,0.38980952
9010.0,5.91,0.67,1.79,4.6,2.62,1.18,0.98,421.54,340.93,6.0,6.0,8.0,2.98,9.0,Superheated,42.5,-42.0,96.7,20.0,3.0,8.4,-2.05,2.3,0.25820774
9011.0,6.0,0.67,1.82,4.62,2.62,1.19,0.99,424.34,341.01,6.0,6.0,8.0,3.02,9.0,Superheated,42.5,-42.0,96.7,21.0,3.0,8.4,-2.05,6.1,0.2145275
9012.0,5.94,0.67,1.81,4.61,2.61,1.19,1.0,424.85,341.23,6.0,6.0,8.0,3.0,9.0,Superheated,42.5,-42.0,96.7,22.0,4.0,8.4,-1.8,6.4,0.19103941
9013.0,5.7,0.67,1.81,4.58,2.59,1.19,0.99,425.27,341.42,6.0,6.0,8.0,2.99,9.0,Superheated,42.5,-42.0,96.7,23.0,4.0,8.4,1.0,6.4,0.15691337
9014.0,5.87,0.67,1.82,4.59,2.6,1.19,0.99,424.86,340.96,6.0,6.0,8.0,3.0,9.0,Superheated,42.5,-42.0,96.7,24.0,4.0,8.4,3.8,6.4,0.17754146
9015.0,5.93,0.66,1.82,4.61,2.6,1.2,1.01,423.12,341.71,6.0,6.0,8.0,3.02,9.0,Superheated,42.5,-42.0,96.7,25.0,5.0,8.4,4.05,-1.5,0.24441747
9016.0,5.89,0.67,1.79,4.58,2.59,1.19,0.99,425.65,341.34,6.0,6.0,8.0,2.98,9.0,Superheated,42.5,-42.0,96.7,26.0,5.0,8.4,4.05,2.3,0.19931631
9017.0,5.72,0.67,1.79,4.61,2.59,1.19,1.01,424.28,341.16,6.0,6.0,8.0,3.02,9.0,Superheated,42.5,-42.0,96.7,27.0,5.0,8.4,4.05,6.1,0.14900284
9018.0,15.72,0.22,1.18,3.19,0.79,1.0,0.59,330.17,296.28,16.0,7.0,9.0,3.02,5.0,Subcooled,42.5,-42.0,96.7,1.0,1.0,19.65,-1.9,-1.1,0.075572692
9019.0,15.77,0.22,1.19,3.19,0.82,0.99,0.61,332.19,296.21,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,2.0,1.0,19.65,-1.9,3.2,0.075590521
9020.0,15.68,0.23,1.21,3.18,0.81,1.01,0.62,332.66,296.6,16.0,7.0,9.0,3.02,5.0,Subcooled,42.5,-42.0,96.7,3.0,1.0,19.65,-1.9,7.5,0.083913848
9021.0,15.83,0.22,1.21,3.21,0.79,1.02,0.6,331.35,296.48,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,4.0,1.0,19.65,1.4,-1.1,0.039841253
9022.0,15.81,0.22,1.19,3.21,0.81,0.99,0.59,330.94,296.49,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,5.0,1.0,19.65,1.4,3.2,0.03748602
9023.0,15.76,0.22,1.18,3.21,0.8,1.0,0.58,331.19,296.61,16.0,7.0,9.0,3.02,5.0,Subcooled,42.5,-42.0,96.7,6.0,1.0,19.65,1.4,7.5,0.031936407
9024.0,15.81,0.22,1.22,3.18,0.81,1.0,0.62,330.88,295.95,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,7.0,1.0,19.65,4.7,-1.1,0.031016516
9025.0,15.7,0.22,1.18,3.2,0.82,0.99,0.61,330.71,296.87,16.0,7.0,9.0,2.98,5.0,Subcooled,42.5,-42.0,96.7,8.0,1.0,19.65,4.7,3.2,0.030770816
9026.0,15.68,0.22,1.18,3.19,0.81,1.0,0.6,331.61,296.25,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,19.65,4.7,7.5,0.044020206
9027.0,15.84,0.22,1.18,3.19,0.8,1.01,0.6,329.98,296.6,16.0,7.0,9.0,2.98,5.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,16.55,-1.9,-1.1,0.29630956
9028.0,15.82,0.22,1.19,3.21,0.78,0.99,0.6,331.9,296.66,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,16.55,-1.9,3.2,0.29598042
9029.0,15.86,0.22,1.19,3.21,0.79,1.0,0.59,330.37,296.62,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,16.55,-1.9,7.5,0.24266586
9030.0,15.73,0.22,1.21,3.2,0.79,1.01,0.58,332.72,296.52,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,16.55,1.4,-1.1,0.24315275
9031.0,15.61,0.23,1.21,3.19,0.81,1.01,0.62,331.9,297.09,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,16.55,1.4,3.2,0.23580092
9032.0,15.78,0.23,1.19,3.18,0.79,0.99,0.61,331.37,295.7,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,16.55,1.4,7.5,0.17699559
9033.0,15.95,0.22,1.2,3.2,0.8,1.0,0.59,331.63,296.56,16.0,7.0,9.0,2.99,5.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,16.55,4.7,-1.1,0.21183781
9034.0,15.6,0.22,1.19,3.19,0.81,1.01,0.61,332.32,297.13,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,16.55,4.7,3.2,0.20661388
9035.0,15.8,0.22,1.19,3.21,0.79,0.98,0.59,331.76,296.65,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,16.55,4.7,7.5,0.15844098
9036.0,15.89,0.22,1.2,3.21,0.79,1.02,0.61,331.07,296.32,16.0,7.0,9.0,3.02,5.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,18.1,-2.15,-1.1,0.21205108
9037.0,15.73,0.22,1.21,3.2,0.8,1.02,0.59,331.7,296.43,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,18.1,-2.15,3.2,0.2106699
9038.0,15.63,0.22,1.2,3.2,0.8,1.02,0.59,330.13,296.58,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,18.1,-2.15,7.5,0.17623048
9039.0,15.89,0.22,1.21,3.22,0.81,1.0,0.6,331.65,296.58,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,18.1,-1.9,7.8,0.13344739
9040.0,15.73,0.22,1.2,3.21,0.8,1.01,0.6,332.5,296.31,16.0,7.0,9.0,2.98,5.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,18.1,1.4,7.8,0.064249411
9041.0,15.89,0.22,1.22,3.18,0.79,0.99,0.59,331.36,296.38,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,18.1,4.7,7.8,0.074417762
9042.0,15.82,0.22,1.2,3.21,0.78,1.01,0.59,332.41,297.49,16.0,7.0,9.0,2.99,5.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,18.1,4.95,-1.1,0.08814171
9043.0,15.63,0.22,1.22,3.21,0.78,1.0,0.61,333.0,296.55,16.0,7.0,9.0,3.0,5.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,18.1,4.95,3.2,0.086773142
9044.0,15.8,0.22,1.21,3.19,0.8,1.01,0.62,331.76,296.74,16.0,7.0,9.0,3.01,5.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,18.1,4.95,7.5,0.076099031
9045.0,23.72,0.44,1.0,3.8,3.01,0.19,1.82,304.11,350.43,11.0,9.0,5.0,1.39,30.0,Superheated,42.5,-42.0,96.7,1.0,1.0,12.95,2.1,-0.9,0.17468762
9046.0,23.92,0.44,1.0,3.81,3.0,0.18,1.81,303.7,350.81,11.0,9.0,5.0,1.41,30.0,Superheated,42.5,-42.0,96.7,2.0,1.0,12.95,2.1,1.4,0.17581965
9047.0,23.78,0.44,1.01,3.8,3.02,0.21,1.81,303.78,350.34,11.0,9.0,5.0,1.39,30.0,Superheated,42.5,-42.0,96.7,3.0,1.0,12.95,2.1,3.7,0.19966584
9048.0,23.82,0.44,1.01,3.8,3.01,0.19,1.8,303.89,350.49,11.0,9.0,5.0,1.39,30.0,Superheated,42.5,-42.0,96.7,4.0,1.0,12.95,6.4,-0.9,0.11599877
9049.0,23.79,0.44,0.99,3.81,3.0,0.2,1.8,304.03,350.39,11.0,9.0,5.0,1.39,30.0,Superheated,42.5,-42.0,96.7,5.0,1.0,12.95,6.4,1.4,0.14751241
9050.0,23.78,0.44,1.0,3.79,2.99,0.18,1.82,304.84,350.65,11.0,9.0,5.0,1.39,30.0,Superheated,42.5,-42.0,96.7,6.0,1.0,12.95,6.4,3.7,0.099181853
9051.0,23.74,0.44,0.98,3.81,3.0,0.18,1.79,303.74,350.16,11.0,9.0,5.0,1.39,30.0,Superheated,42.5,-42.0,96.7,7.0,1.0,12.95,10.7,-0.9,0.10831892
